chunk_index,split,word_count
2139,train,225
2140,train,213
2141,train,245
2142,train,251
2143,train,252
2144,train,232
2145,train,140
2146,train,251
2147,train,233
2148,train,162
2149,train,244
2150,train,235
2151,train,233
2152,train,220
2153,train,228
2154,train,245
2155,train,251
2156,train,231
2157,train,251
2158,train,224
2159,train,256
2160,train,65
2161,train,231
2162,train,234
2163,train,242
2164,train,218
2165,train,228
2166,train,221
2167,train,253
2168,train,105
2169,train,232
2170,train,252
2171,train,256
2172,train,212
2173,train,242
2174,train,242
2175,train,224
2176,train,250
2177,train,245
2178,train,234
2179,train,254
2180,train,239
2181,train,256
2182,train,254
2183,train,229
2184,train,228
2185,train,149
2186,train,245
2187,train,252
2188,train,227
2189,train,227
2190,train,245
2191,train,104
2192,train,233
2193,train,252
2194,train,253
2195,train,245
2196,train,249
2197,train,110
2198,train,251
2199,train,245
2200,train,249
2201,train,234
2202,train,250
2203,train,79
2204,train,254
2205,train,239
2206,train,254
2207,train,99
2208,train,223
2209,train,226
2210,train,244
2211,train,224
2212,train,219
2213,train,241
2214,train,255
2215,train,22
2216,train,224
2217,train,244
2218,train,253
2219,train,243
2220,train,236
2221,train,251
2222,train,141
2223,train,244
2224,train,238
2225,train,230
2226,train,253
2227,train,222
2228,train,67
2229,train,250
2230,train,254
2231,train,255
2232,train,249
2233,train,241
2234,train,249
2235,train,68
2236,train,225
2237,train,244
2238,train,250
2239,train,221
2240,train,245
2241,train,252
2242,train,33
2243,train,245
2244,train,234
2245,train,225
2246,train,158
2247,train,229
2248,train,232
2249,train,238
2250,train,247
2251,train,255
2252,train,70
2253,train,243
2254,train,244
2255,train,250
2256,train,231
2257,train,135
2258,train,256
2259,train,234
2260,train,110
2261,train,254
2262,train,240
2263,train,236
2264,train,219
2265,train,254
2266,train,228
2267,train,244
2268,train,223
2269,train,229
2270,train,253
2271,train,242
2272,train,250
2273,train,208
2274,train,245
2275,train,246
2276,train,254
2277,train,254
2278,train,213
2279,train,242
2280,train,209
2281,train,219
2282,train,250
2283,train,247
2284,train,200
2285,train,223
2286,train,254
2287,train,224
2288,train,222
2289,train,254
2290,train,239
2291,train,239
2292,train,179
2293,train,254
2294,train,252
2295,train,237
2296,train,252
2297,train,241
2298,train,38
2299,train,252
2300,train,232
2301,train,241
2302,train,188
2303,train,222
2304,train,230
2305,train,246
2306,train,251
2307,train,232
2308,train,244
2309,train,86
2310,train,256
2311,train,224
2312,train,250
2313,train,240
2314,train,243
2315,train,250
2316,train,226
2317,train,230
2318,train,255
2319,train,228
2320,train,246
2321,train,247
2322,train,54
2323,train,253
2324,train,247
2325,train,242
2326,train,131
2327,train,240
2328,train,255
2329,train,246
2330,train,156
2331,train,243
2332,train,245
2333,train,243
2334,train,208
2335,train,256
2336,train,239
2337,train,227
2338,train,237
2339,train,81
2340,train,249
2341,train,233
2342,train,242
2343,train,240
2344,train,251
2345,train,70
2346,train,244
2347,train,241
2348,train,254
2349,train,250
2350,train,11
2351,train,237
2352,train,254
2353,train,255
2354,train,154
2355,train,225
2356,train,248
2357,train,222
2358,train,237
2359,train,243
2360,train,149
2361,train,246
2362,train,235
2363,train,229
2364,train,252
2365,train,254
2366,train,252
2367,train,230
2368,train,102
2369,train,219
2370,train,231
2371,train,244
2372,train,225
2373,train,231
2374,train,241
2375,train,68
2376,train,247
2377,train,251
2378,train,231
2379,train,236
2380,train,229
2381,train,175
2382,train,221
2383,train,225
2384,train,254
2385,train,253
2386,train,214
2387,train,235
2388,train,255
2389,train,249
2390,train,236
2391,train,255
2392,train,82
2393,train,244
2394,train,250
2395,train,232
2396,train,233
2397,train,254
2398,train,241
2399,train,254
2400,train,238
2401,train,244
2402,train,149
2403,train,252
2404,train,238
2405,train,219
2406,train,243
2407,train,249
2408,train,228
2409,train,122
2410,train,247
2411,train,256
2412,train,127
2413,train,243
2414,train,255
2415,train,250
2416,train,239
2417,train,239
2418,train,236
2419,train,236
2420,train,223
2421,train,225
2422,train,156
2423,train,256
2424,train,219
2425,train,219
2426,train,224
2427,train,229
2428,train,237
2429,train,218
2430,train,78
2431,train,233
2432,train,229
2433,train,240
2434,train,254
2435,train,240
2436,train,237
2437,train,63
2438,train,250
2439,train,219
2440,train,221
2441,train,228
2442,train,242
2443,train,230
2444,train,68
2445,train,249
2446,train,226
2447,train,254
2448,train,240
2449,train,110
2450,train,239
2451,train,243
2452,train,256
2453,train,221
2454,train,225
2455,train,160
2456,train,235
2457,train,221
2458,train,219
2459,train,254
2460,train,244
2461,train,234
2462,train,142
2463,train,230
2464,train,221
2465,train,242
2466,train,237
2467,train,247
2468,train,243
2469,train,77
2470,train,247
2471,train,209
2472,train,221
2473,train,249
2474,train,185
2475,train,231
2476,train,218
2477,train,224
2478,train,106
2479,train,243
2480,train,226
2481,train,244
2482,train,249
2483,train,244
2484,train,247
2485,train,254
2486,train,53
2487,train,251
2488,train,241
2489,train,242
2490,train,119
2491,train,236
2492,train,235
2493,train,222
2494,train,244
2495,train,250
2496,train,174
2497,train,237
2498,train,235
2499,train,223
2500,train,230
2501,train,239
2502,train,239
2503,train,146
2504,train,242
2505,train,140
2506,train,256
2507,train,255
2508,train,224
2509,train,240
2510,train,252
2511,train,73
2512,train,253
2513,train,220
2514,train,226
2515,train,247
2516,train,232
2517,train,102
2518,train,244
2519,train,232
2520,train,226
2521,train,237
2522,train,250
2523,train,139
2524,train,243
2525,train,229
2526,train,234
2527,train,209
2528,train,247
2529,train,241
2530,train,222
2531,train,236
2532,train,252
2533,train,104
2534,train,243
2535,train,222
2536,train,255
2537,train,252
2538,train,255
2539,train,245
2540,train,177
2541,train,226
2542,train,233
2543,train,236
2544,train,237
2545,train,232
2546,train,201
2547,train,237
2548,train,243
2549,train,247
2550,train,241
2551,train,65
2552,train,255
2553,train,246
2554,train,254
2555,train,224
2556,train,238
2557,train,156
2558,train,245
2559,train,239
2560,train,232
2561,train,235
2562,train,200
2563,train,247
2564,train,203
2565,train,248
2566,train,227
2567,train,251
2568,train,50
2569,train,233
2570,train,256
2571,train,23
2572,train,248
2573,train,253
2574,train,248
2575,train,36
2576,train,225
2577,train,248
2578,train,244
2579,train,256
2580,train,183
2581,train,241
2582,train,240
2583,train,255
2584,train,246
2585,train,128
2586,train,254
2587,train,240
2588,train,90
2589,train,244
2590,train,250
2591,train,232
2592,train,220
2593,train,229
2594,train,252
2595,train,229
2596,train,113
2597,train,242
2598,train,237
2599,train,247
2600,train,246
2601,train,189
2602,train,244
2603,train,250
2604,train,226
2605,train,226
2606,train,241
2607,train,71
2608,train,248
2609,train,249
2610,train,225
2611,train,218
2612,train,250
2613,train,255
2614,train,240
2615,train,38
2616,train,231
2617,train,237
2618,train,228
2619,train,237
2620,train,252
2621,train,79
2622,train,248
2623,train,228
2624,train,232
2625,train,230
2626,train,105
2627,train,255
2628,train,246
2629,train,246
2630,train,227
2631,train,250
2632,train,78
2633,train,241
2634,train,221
2635,train,242
2636,train,245
2637,train,87
2638,train,230
2639,train,249
2640,train,250
2641,train,226
2642,train,256
2643,train,53
2644,train,248
2645,train,247
2646,train,240
2647,train,253
2648,train,250
2649,train,244
2650,train,71
2651,train,243
2652,train,252
2653,train,236
2654,train,238
2655,train,250
2656,train,19
2657,train,229
2658,train,223
2659,train,225
2660,train,249
2661,train,249
2662,train,222
2663,train,245
2664,train,240
2665,train,224
2666,train,247
2667,train,147
2668,train,256
2669,train,253
2670,train,255
2671,train,244
2672,train,239
2673,train,147
2674,train,254
2675,train,223
2676,train,239
2677,train,236
2678,train,181
2679,train,255
2680,train,255
2681,train,237
2682,train,247
2683,train,30
2684,train,238
2685,train,247
2686,train,249
2687,train,222
2688,train,239
2689,train,246
2690,train,49
2691,train,252
2692,train,246
2693,train,251
2694,train,237
2695,train,228
2696,train,248
2697,train,255
2698,train,241
2699,train,248
2700,train,128
2701,train,230
2702,train,231
2703,train,251
2704,train,204
2705,train,238
2706,train,248
2707,train,248
2708,train,249
2709,train,166
2710,train,251
2711,train,256
2712,train,253
2713,train,234
2714,train,222
2715,train,91
2716,train,233
2717,train,224
2718,train,237
2719,train,239
2720,train,41
2721,train,250
2722,train,167
2723,train,240
2724,train,252
2725,train,241
2726,train,253
2727,train,214
2728,train,236
2729,train,240
2730,train,221
2731,train,247
2732,train,181
2733,train,240
2734,train,230
2735,train,241
2736,train,249
2737,train,246
2738,train,255
2739,train,121
2740,train,222
2741,train,241
2742,train,221
2743,train,220
2744,train,235
2745,train,233
2746,train,179
2747,train,220
2748,train,223
2749,train,231
2750,train,243
2751,train,251
2752,train,147
2753,train,243
2754,train,246
2755,train,247
2756,train,250
2757,train,243
2758,train,88
2759,train,243
2760,train,243
2761,train,238
2762,train,229
2763,train,244
2764,train,32
2765,train,226
2766,train,256
2767,train,221
2768,train,225
2769,train,238
2770,train,250
2771,train,220
2772,train,241
2773,train,255
2774,train,250
2775,train,169
2776,train,254
2777,train,242
2778,train,231
2779,train,239
2780,train,235
2781,train,230
2782,train,86
2783,train,227
2784,train,240
2785,train,239
2786,train,246
2787,train,71
2788,train,243
2789,train,229
2790,train,249
2791,train,231
2792,train,239
2793,train,221
2794,train,245
2795,train,226
2796,train,225
2797,train,254
2798,train,225
2799,train,246
2800,train,127
2801,train,237
2802,train,252
2803,train,247
2804,train,227
2805,train,246
2806,train,33
2807,train,249
2808,train,227
2809,train,240
2810,train,105
2811,train,248
2812,train,254
2813,train,235
2814,train,242
2815,train,249
2816,train,114
2817,train,224
2818,train,254
2819,train,220
2820,train,238
2821,train,220
2822,train,226
2823,train,189
2824,train,248
2825,train,238
2826,train,231
2827,train,151
2828,train,245
2829,train,256
2830,train,238
2831,train,234
2832,train,256
2833,train,97
2834,train,254
2835,train,245
2836,train,233
2837,train,245
2838,train,256
2839,train,240
2840,train,72
2841,train,224
2842,train,253
2843,train,256
2844,train,225
2845,train,247
2846,train,165
2847,train,254
2848,train,256
2849,train,244
2850,train,31
2851,train,254
2852,train,239
2853,train,250
2854,train,253
2855,train,51
2856,train,220
2857,train,242
2858,train,252
2859,train,238
2860,train,254
2861,train,112
2862,train,249
2863,train,243
2864,train,244
2865,train,248
2866,train,236
2867,train,229
2868,train,232
2869,train,245
2870,train,227
2871,train,253
2872,train,239
2873,train,108
2874,train,231
2875,train,241
2876,train,245
2877,train,247
2878,train,235
2879,train,240
2880,train,225
2881,train,248
2882,train,238
2883,train,230
2884,train,256
2885,train,124
2886,train,251
2887,train,241
2888,train,236
2889,train,226
2890,train,231
